sample_id,sample_type,date_collected,cov_detected,genus,clade,accession_number,strain,sample_d,recapture_bats_infection_status,gender,age,fa_mm,mass_g,fmi_kg_m2,reproductive_status,reproductive_condition,teat_assessment,comments_ra_rousettus_aegyptiacus,decisions_based_on_data_sheets,x21,x22
UPE 1590,Faecal pool (x3),2019-02-12T00:00:00Z,1,beta,2,MZ547561,BtCoV/Rousettus/LP/RSA/UPE1590/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1591,Faecal pool (x3),2019-02-12T00:00:00Z,1,alpha,1,MZ547489,BtCoV/Rousettus/LP/RSA/UPE1591/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1592,Faecal pool (x3),2019-02-12T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1593,Faecal pool (x3),2019-02-12T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1594,Faecal pool (x3),2019-02-12T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1663,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1664,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1665,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1666,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1667,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1668,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1669,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1670,Faecal pool (x3),2019-03-05T00:00:00Z,1,alpha,1,MZ547490,BtCoV/Rousettus/LP/RSA/UPE1670/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1671,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1672,Faecal pool (x3),2019-03-05T00:00:00Z,1,alpha,1,MZ547491,BtCoV/Rousettus/LP/RSA/UPE1672/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1673,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1674,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1675,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1676,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1677,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1678,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1679,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1680,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1681,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1682,Faecal pool (x3),2019-03-05T00:00:00Z,1,beta,2,MZ547566,BtCoV/Rousettus/LP/RSA/UPE1682/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1683,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1684,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1685,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1686,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1687,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1688,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1689,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1690,Faecal pool (x3),2019-03-05T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1725,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1726,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1727,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1728,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1729,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1730,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1731,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1732,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1733,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1734,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1735,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1736,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1737,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1738,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1739,Faecal pool (x3),2019-04-03T00:00:00Z,1,beta,2,MZ547565,BtCoV/Rousettus/LP/RSA/UPE1739/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1740,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1741,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1742,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1743,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1744,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1745,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1746,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1747,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1748,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1749,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1750,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1751,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1752,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1753,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1754,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1755,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1756,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1757,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1758,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1759,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1760,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1761,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1762,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1763,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1764,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1765,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1766,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1767,Faecal pool (x3),2019-04-03T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1833,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1834,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1835,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1836,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1837,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1838,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1839,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1840,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1841,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1842,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1843,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1844,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1845,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1846,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1847,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1848,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1849,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1850,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1851,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1852,Faecal pool (x3),2019-05-15T00:00:00Z,1,beta,2,MZ547564,BtCoV/Rousettus/LP/RSA/UPE1852/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1853,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1854,Faecal pool (x3),2019-05-15T00:00:00Z,1,beta,2,MZ547563,BtCoV/Rousettus/LP/RSA/UPE1854/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1855,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1856,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1857,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1858,Faecal pool (x3),2019-05-15T00:00:00Z,1,beta,2,MZ547562,BtCoV/Rousettus/LP/RSA/UPE1858/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPE 1859,Faecal pool (x3),2019-05-15T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8375,NA,M,A,91.5,145,17.319119710949863,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8376,NA,F,A,92.2,74,8.705022091934444,Active,Pregnant,Not recorded,Pregnant,"Female, A, pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8377,NA,F,A,88.8,142,18.007872737602465,Active,Pregnant,Non-sclerotized teats,Pregnant,"Female SA, pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA and reidentify as Adult",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8378,NA,F,SA,88.7,109,13.854129992412004,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8379,NA,F,A,94.8,137,15.244173832541083,Active,Pregnant,Not recorded,Pregnant,"Female, A, pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8380,NA,F,A,91.3,135,16.195419935242317,Active,Pregnant,Not recorded,Pregnant,"Female, A, pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8381,NA,M,A,90.9,110,13.312662399353243,Active,Not scrotal,Not applicable,Non scrotal,NA,NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8382,NA,F,A,97.6,175,18.371237570545556,Active,Pregnant,Not recorded,Pregnant,"Female, A, pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8383,NA,F,A,89.9,126,15.590181155430393,Active,Pregnant,Not recorded,Pregnant,"Female, A, pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8385,NA,F,A,88.6,151,19.235766806455064,Active,Pregnant,Non-sclerotized teats,Pregnant,"Female SA, pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA and reidentify as Adult",NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,1,beta,2,MZ547578,BtCoV/Rousettus/LP/RSA/UP8387/2017,UP 8387,NA,M,SA,88.8,112,14.20339258177096,Not-active,Not scrotal,Not applicable,Non scrotal,NA,NA,NA
NA,Rectal swab,2017-11-07T00:00:00Z,0,NA,NA,NA,NA,UP 8388,NA,F,SA,88.6,127,16.17842638688605,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8558,NA,F,A,92.1,132,15.56161515418378,Active,Lactating,Sclerotized teats,Lactating,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8559,NA,F,A,91.8,161,19.104712812261194,Active,Lactating,Sclerotized teats,With pup,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8560,NA,M,A,98.7,153,15.705693775925944,Active,Not scrotal,Not applicable,"Not scrotal, large male",NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8561,NA,F,A,97.2,179,18.94612948568138,Active,Lactating,Sclerotized teats,With pup,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8562,NA,F,A,93.4,158,18.111871758777376,Active,Lactating,Sclerotized teats,With pup,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8563,NA,F,A,93,176,20.349173314834083,Active,Lactating,Sclerotized teats,With pup,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8564,NA,M,SA,86.5,97,12.964014835109761,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8565,NA,F,A,96,127,13.780381944444445,Active,Lactating,Sclerotized teats,Lactating,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8566,NA,F,A,92.7,144,16.757260606822296,Active,Lactating,Sclerotized teats,With pup,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8567,NA,F,A,92.3,156,18.31138510368822,Active,Lactating,Sclerotized teats,With pup,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8568,NA,M,A,94.3,146,16.41834851655723,Active,Scrotal,Not applicable,Scrotal,NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8569,NA,F,A,95.3,121,13.322924569124508,Active,Lactating,Sclerotized teats,"Lactating, no pup",NA,NA,NA
NA,Rectal swab,2017-12-05T00:00:00Z,0,NA,NA,NA,NA,UP 8570,NA,F,A,93.7,147,16.74318797132928,Active,Lactating,Sclerotized teats,Recapture-sheet (might be SMC 519/SMC 514) with pup.,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8685,NA,M,SA,82.2,69,10.211874189709981,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8686,NA,F,SA,82,66,9.815585960737655,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,1,beta,2,MZ547579,BtCoV/Rousettus/LP/RSA/UP8687/2018,UP 8687,NA,M,SA,84,91,12.896825396825395,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8688,NA,M,SA,80,81,12.65625,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8689,NA,M,A,99.1,71,7.229546239057674,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8690,NA,F,SA,80.4,66,10.210143313284325,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8691,NA,F,SA,81.6,67,10.062235678585163,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8692,NA,M,SA,82.9,74,10.767692847196251,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8693,NA,M,SA,86,72,9.73499188750676,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8695,NA,F,SA,81.7,65,9.737988191565703,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,1,alpha,1,MZ547460,BtCoV/Rousettus/LP/RSA/UP8696/2018,UP 8696,NA,M,A,95.2,135,14.895664148012145,Active,Scrotal,Not applicable,Scrotal,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8697,NA,M,SA,83.6,81,11.589707195348094,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8698,NA,F,A,93.2,110,12.663707196669673,Active,Not pregnant,Not recorded,NA,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8699,NA,F,SA,80.6,79,12.16065612127407,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-02-07T00:00:00Z,0,NA,NA,NA,NA,UP 8700,NA,F,A,94.2,118,13.29781239716734,Active,Not pregnant,Not recorded,NA,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
